full_text,precinct,ward,PER_WHITE,PER_BLACK,PER_ASIAN,PER_HISP,TOTVOTES,LIGHTFOOT,PRECKWINKLE,P_LIGHT,P_PRECK,
26028,28,26,0.575649056,0.018800359,0.020590869,0.355416295,286,226,60,0.79020979,0.20979021,
26029,29,26,0.087291405,0.170731699,0.008985879,0.725288835,117,69,48,0.58974359,0.41025641,
26030,30,26,0.160762941,0.23433242,0.017711171,0.574931888,156,110,46,0.705128205,0.294871795,
26031,31,26,0.048051949,0.087012997,0.007792205,0.842857134,82,50,32,0.609756098,0.390243902,
26032,32,26,0.557114227,0.029058116,0.032064129,0.35971944,241,199,42,0.825726141,0.174273859,
26033,33,26,0.364238406,0.15421003,0.016083254,0.448438981,205,138,67,0.673170732,0.326829268,
26034,34,26,0.331884069,0.120289859,0.013768116,0.513043463,237,128,109,0.540084388,0.459915612,
26035,35,26,0.212713938,0.138141806,0.011002445,0.630806847,184,107,77,0.581521739,0.418478261,
26036,36,26,0.622983873,0.041330645,0.019153226,0.300403225,180,127,53,0.705555556,0.294444444,
26037,37,26,0.133285302,0.101585012,0.00648415,0.750720465,179,109,70,0.608938547,0.391061453,
26038,38,26,0.021516393,0.125,2.18E-11,0.847336066,89,65,24,0.730337079,0.269662921,
26039,39,26,0.528200554,0.030438674,0.023276634,0.410922098,205,129,76,0.629268293,0.370731707,
26040,40,26,0.0800427,0.107790823,0.004268946,0.801494114,112,73,39,0.651785714,0.348214286,
26041,41,26,0.097650518,0.24963289,0.007342144,0.627753304,170,103,67,0.605882353,0.394117647,
26042,42,26,0.177727769,0.104611922,0.008998874,0.692913404,136,83,53,0.610294118,0.389705882,
26043,43,26,0.031984951,0.054562575,3.00E-09,0.910630269,106,71,35,0.669811321,0.330188679,
26044,44,26,0.016298023,0.095459842,5.56E-09,0.887077983,96,70,26,0.729166667,0.270833333,
26045,45,26,0.03788634,0.171485541,0.012961115,0.769690931,76,58,18,0.763157895,0.236842105,
26046,46,26,0.733719254,0.026049202,0.024602027,0.204052093,123,82,41,0.666666667,0.333333333,
26047,47,26,0.02952603,0.052836053,0.006993007,0.902097902,95,68,27,0.715789474,0.284210526,
26048,48,26,0.416751787,0.155260475,0.046986715,0.34933606,144,92,52,0.638888889,0.361111111,
26049,49,26,0.031456953,0.043046358,0.014072848,0.908112583,95,59,36,0.621052632,0.378947368,
27001,1,27,0.772200773,0.038610038,0.092664093,0.061776061,350,289,61,0.825714286,0.174285714,
27002,2,27,0.410535129,0.485785939,0.040133781,0.041806021,255,201,54,0.788235294,0.211764706,
27003,3,27,0.012448133,0.837136929,0.003112033,0.137966805,135,86,49,0.637037037,0.362962963,
27004,4,27,0.097165981,0.762483172,0.005398111,0.106612662,130,87,43,0.669230769,0.330769231,
27005,5,27,0.024832856,0.665711553,0,0.289398285,187,120,67,0.64171123,0.35828877,
27006,6,27,0.262766952,0.62674094,0.065923862,0.028783659,226,168,58,0.743362832,0.256637168,
27007,7,27,0.527758735,0.063742291,0.032213845,0.358464703,305,218,87,0.714754098,0.285245902,
27008,8,27,0.030534351,0.90076336,0.003053435,0.054961832,171,111,60,0.649122807,0.350877193,
27009,9,27,0.581888213,0.258188877,0.07321772,0.05780346,119,86,33,0.722689076,0.277310924,
27010,10,27,0.17706098,0.596415715,0.126881722,0.062365599,313,187,126,0.597444089,0.402555911,
27011,11,27,0.704861117,0.132812496,0.077256943,0.059027778,256,203,53,0.79296875,0.20703125,
27012,12,27,0.851581508,0.02189781,0.059610706,0.049878345,149,127,22,0.852348993,0.147651007,
27013,13,27,0.253303964,0.631424374,0.010279005,0.086637297,349,214,135,0.613180516,0.386819484,
27014,14,27,0.022196261,0.926401871,0.002336449,0.043224298,93,64,29,0.688172043,0.311827957,
27015,15,27,0.003703704,0.932407407,0,0.060185186,126,81,45,0.642857143,0.357142857,
27016,16,27,0.715020576,0.158436214,0.059670782,0.047325103,209,177,32,0.846889952,0.153110048,
27017,17,27,0.076394861,0.830042902,0.02060086,0.059227472,216,136,80,0.62962963,0.37037037,
27018,18,27,0.044703599,0.900874614,0.004859093,0.035957251,179,109,70,0.608938547,0.391061453,
27019,19,27,0.021043771,0.783670034,0,0.186868687,110,72,38,0.654545455,0.345454545,
27020,20,27,0.002512563,0.964824121,0.000628141,0.023869347,152,105,47,0.690789474,0.309210526,
27021,21,27,0.702014845,0.126193001,0.097560976,0.053022269,238,211,27,0.886554622,0.113445378,
27022,22,27,0.016304348,0.820652174,0,0.160869565,118,89,29,0.754237288,0.245762712,
27023,23,27,0.014304291,0.934980495,0.00130039,0.041612483,198,136,62,0.686868687,0.313131313,
27024,24,27,0.022038565,0.56473829,0.000550964,0.410468325,143,96,47,0.671328671,0.328671329,
27025,25,27,0.208053683,0.646212857,0.043144774,0.070949183,210,143,67,0.680952381,0.319047619,
27026,26,27,0.064085449,0.858477967,0.006675568,0.052069427,201,132,69,0.656716418,0.343283582,
27027,27,27,0.165257493,0.705611067,0.029976941,0.08224443,246,177,69,0.719512195,0.280487805,
27028,28,27,0.394025757,0.337126497,0.150782341,0.086770961,182,133,49,0.730769231,0.269230769,
27029,29,27,0.016431925,0.690923316,0,0.279342725,136,114,22,0.838235294,0.161764706,
27030,30,27,0.035846724,0.89616811,0.001236094,0.053152039,128,80,48,0.625,0.375,
27031,31,27,0.037105752,0.785714284,0.000927644,0.166048239,189,127,62,0.671957672,0.328042328,
27032,32,27,0.120470127,0.7208619,0.05093046,0.087169441,201,131,70,0.651741294,0.348258706,
27033,33,27,0.475352121,0.387323934,0.051643194,0.056338029,237,196,41,0.827004219,0.172995781,
27034,34,27,0.014097744,0.919172933,0,0.051691729,182,124,58,0.681318681,0.318681319,
27035,35,27,0.731343284,0.071310116,0.05721393,0.108623549,252,206,46,0.817460317,0.182539683,
27036,36,27,0.202416931,0.647532705,0.024169185,0.103726094,181,113,68,0.624309392,0.375690608,
27037,37,27,0.384514465,0.486876602,0.045931768,0.062992127,301,210,91,0.697674419,0.302325581,
27038,38,27,0.537927049,0.273885343,0.097278517,0.063115228,367,250,117,0.68119891,0.31880109,
27039,39,27,0.083879427,0.811271292,0.010484929,0.068152032,202,124,78,0.613861386,0.386138614,
27040,40,27,0.486719319,0.238334524,0.027997129,0.22325915,308,217,91,0.704545455,0.295454545,
27041,41,27,0.040307102,0.88099808,0.017274472,0.04318618,245,149,96,0.608163265,0.391836735,
27042,42,27,0.564059871,0.319467583,0.046589022,0.053244587,164,116,48,0.707317073,0.292682927,
27043,43,27,0.073869923,0.826901848,0.027563394,0.056229334,153,104,49,0.679738562,0.320261438,
27044,44,27,0.008764242,0.927256792,0.002629273,0.049079754,155,112,43,0.722580645,0.277419355,
27045,45,27,0.712191348,0.076388888,0.114969145,0.047067904,345,286,59,0.828985507,0.171014493,
27046,46,27,0.822161426,0.034199724,0.067031459,0.041039677,172,145,27,0.843023256,0.156976744,
27047,47,27,0.161892909,0.792029878,0.00373599,0.028642592,203,132,71,0.650246305,0.349753695,
27048,48,27,0.173228366,0.697153218,0.040581468,0.072683224,345,217,128,0.628985507,0.371014493,
27049,49,27,0.016052894,0.937677017,0.002832861,0.03116149,148,92,56,0.621621622,0.378378378,
27050,50,27,0.011128777,0.933227342,0.00317965,0.044515105,234,167,67,0.713675214,0.286324786,
28001,1,28,0.00171969,0.97850387,0.002579536,0.009458297,124,81,43,0.653225806,0.346774194,
28002,2,28,0.047817048,0.881496881,0.005197505,0.043659044,193,137,56,0.70984456,0.29015544,
28003,3,28,0.016546019,0.942088935,0.001034126,0.027921406,141,96,45,0.680851064,0.319148936,
28004,4,28,0.455842391,0.082201087,0.363451087,0.069972826,158,116,42,0.734177215,0.265822785,
28005,5,28,0.13348945,0.812646344,7.49E-11,0.049180365,135,101,34,0.748148148,0.251851852,
28006,6,28,0.509803911,0.281862752,0.06372549,0.120098042,143,108,35,0.755244755,0.244755245,
28007,7,28,0.006882312,0.95044735,0,0.022711631,170,118,52,0.694117647,0.305882353,
28008,8,28,0.695364238,0.056953643,0.137748344,0.078145695,188,163,25,0.867021277,0.132978723,
28009,9,28,0.008830022,0.97718911,0.000735835,0.003679176,187,138,49,0.737967914,0.262032086,
28010,10,28,0.328036325,0.471623153,0.105561862,0.060726447,244,180,64,0.737704918,0.262295082,
28011,11,28,0.189676878,0.443138899,0.083088543,0.262274446,353,249,104,0.705382436,0.294617564,
28012,12,28,0.00155159,0.963537626,0,0.02094647,166,113,53,0.680722892,0.319277108,
28013,13,28,0.013251783,0.949031597,0,0.024464836,255,175,80,0.68627451,0.31372549,
28014,14,28,0.005212858,0.974804511,0,0.014769771,175,122,53,0.697142857,0.302857143,
28015,15,28,0.00217865,0.980392156,0,0.013071895,51,35,16,0.68627451,0.31372549,
28016,16,28,0,0.988877654,0,0.002022245,117,81,36,0.692307692,0.307692308,
28017,17,28,0.008960573,0.961469534,0.001792115,0.019713262,139,93,46,0.669064748,0.330935252,
28018,18,28,0.077551023,0.74285714,0.125170066,0.04489796,174,125,49,0.718390805,0.281609195,
28019,19,28,0.281453853,0.17520968,0.179869508,0.323392406,162,129,33,0.796296296,0.203703704,
28020,20,28,0.039198606,0.904181185,0.004355401,0.040069686,182,129,53,0.708791209,0.291208791,
28021,21,28,0,0.966360858,0,0.02956167,157,117,40,0.74522293,0.25477707,
28022,22,28,0.037433155,0.924064172,0.002139037,0.031016043,161,111,50,0.689440994,0.310559006,
28023,23,28,0.003196931,0.961636829,0,0.023657289,203,126,77,0.620689655,0.379310345,
28024,24,28,0.014964789,0.950704226,0,0.022887324,170,121,49,0.711764706,0.288235294,
28025,25,28,0.024885396,0.941715783,0.003274394,0.017681729,276,183,93,0.663043478,0.336956522,
28026,26,28,0.004989309,0.96863863,0.000712758,0.012829651,189,130,59,0.687830688,0.312169312,
28027,27,28,0.559379218,0.055330634,0.278002699,0.079622132,223,157,66,0.704035874,0.295964126,
28028,28,28,0.65070922,0.035460993,0.169326241,0.118794326,257,187,70,0.727626459,0.272373541,
28029,29,28,0.066312997,0.794429709,0.018567639,0.111405836,69,50,19,0.724637681,0.275362319,
28030,30,28,0.044871791,0.865384624,0,0.083333329,30,19,11,0.633333333,0.366666667,
28031,31,28,0.03894297,0.947148824,0,0.011821975,324,239,85,0.737654321,0.262345679,
28032,32,28,0.030769231,0.932478633,0.001709402,0.026495726,174,136,38,0.781609195,0.218390805,
28033,33,28,0.001573564,0.940991345,0,0.040125885,198,128,70,0.646464646,0.353535354,
28034,34,28,0.034266611,0.760969501,0.005850397,0.189302124,295,203,92,0.688135593,0.311864407,
28035,35,28,0.018230925,0.94058069,0.001350439,0.027008777,192,138,54,0.71875,0.28125,
28036,36,28,0.003442341,0.974182444,0,0.012048193,108,77,31,0.712962963,0.287037037,
28037,37,28,0.015715949,0.940628641,0.000582072,0.023864957,223,155,68,0.695067265,0.304932735,
28038,38,28,0.009383377,0.840482574,0,0.143431636,77,56,21,0.727272727,0.272727273,
28039,39,28,0.00280112,0.985994398,0,0.004668534,127,94,33,0.74015748,0.25984252,
28040,40,28,0.001335113,0.981975968,0.000667557,0.008678238,221,153,68,0.692307692,0.307692308,
28041,41,28,0.008744039,0.953100164,0.000794913,0.028616848,134,101,33,0.753731343,0.246268657,
28042,42,28,0.005568815,0.972155925,0,0.019093081,174,135,39,0.775862069,0.224137931,
28043,43,28,0.001829268,0.973780487,0,0.014634146,226,173,53,0.765486726,0.234513274,
28044,44,28,0.010582011,0.971428571,0,0.010582011,136,102,34,0.75,0.25,
28045,45,28,0.569051566,0.228785381,0.068219627,0.106489182,168,137,31,0.81547619,0.18452381,
28046,46,28,0.305970152,0.169154227,0.249170813,0.253731342,352,259,93,0.735795455,0.264204545,
29001,1,29,0.424242416,0.272727261,0.03030303,0.252813874,339,255,84,0.752212389,0.247787611,
29002,2,29,0.00330033,0.975577557,0,0.01320132,319,214,105,0.670846395,0.329153605,
29003,3,29,0.005960265,0.971523179,0.001324503,0.007284768,228,157,71,0.688596491,0.311403509,
29004,4,29,0.009419152,0.855572998,0.003924647,0.124803768,285,211,74,0.740350877,0.259649123,
29005,5,29,0.009441385,0.93548387,0,0.04956727,178,137,41,0.769662921,0.230337079,
29006,6,29,0.012310606,0.949810606,0.00094697,0.028409091,193,143,50,0.740932642,0.259067358,
29007,7,29,0.157217242,0.637440237,0.031015357,0.163631733,270,179,91,0.662962963,0.337037037,
29008,8,29,0.009461857,0.945002958,0,0.029568303,165,131,34,0.793939394,0.206060606,
29009,9,29,0.448026829,0.267153657,0.017671623,0.249476462,326,253,73,0.77607362,0.22392638,
29010,10,29,0.437799561,0.342828741,0.042733347,0.162394088,360,273,87,0.758333333,0.241666667,
29011,11,29,0.010204082,0.970845481,0.001457726,0.00728863,156,108,48,0.692307692,0.307692308,
29012,12,29,0.0313417,0.827253116,0.002915571,0.130471794,310,234,76,0.75483871,0.24516129,
29013,13,29,0.009852249,0.935961993,0.000821055,0.037765259,285,207,78,0.726315789,0.273684211,
29014,14,29,0.006185576,0.979381435,0,0.00515464,235,162,73,0.689361702,0.310638298,
29015,15,29,0.022707888,0.842425049,0.000743512,0.12629343,288,211,77,0.732638889,0.267361111,
29016,16,29,0,0.98307579,0,0.006622516,230,181,49,0.786956522,0.213043478,
29017,17,29,0.00680272,0.847316704,0.00302343,0.131519276,232,178,54,0.767241379,0.232758621,
29018,18,29,0.035913884,0.926576405,0.003990363,0.020750114,232,162,70,0.698275862,0.301724138,
29019,19,29,0.02536448,0.938538812,0.003902666,0.014634136,261,199,62,0.762452107,0.237547893,
29020,20,29,0.013813081,0.953159413,0,0.02281689,264,172,92,0.651515152,0.348484848,
29021,21,29,0.004251299,0.974019839,0.000472367,0.016060463,260,188,72,0.723076923,0.276923077,
29022,22,29,0.130256373,0.557162692,0.039501896,0.265523758,185,134,51,0.724324324,0.275675676,
29023,23,29,0.465353716,0.13566746,0.035740335,0.328956886,272,211,61,0.775735294,0.224264706,
29024,24,29,0.016477857,0.823892885,0,0.155509794,223,173,50,0.775784753,0.224215247,
29025,25,29,0.012429335,0.915870544,0.017209848,0.04970976,310,236,74,0.761290323,0.238709677,
29026,26,29,0.091238375,0.845053258,0.004753379,0.040893911,283,189,94,0.667844523,0.332155477,
29027,27,29,0.005917161,0.925049304,0.000986193,0.058185408,231,164,67,0.70995671,0.29004329,
29028,28,29,0.00277585,0.966689799,0,0.010409438,284,206,78,0.725352113,0.274647887,
29029,29,29,0.630989776,0.018129516,0.040936992,0.295323799,250,202,48,0.808,0.192,
29030,30,29,0.353669311,0.301503095,0.026525198,0.308576489,375,267,108,0.712,0.288,
29031,31,29,0.718318318,0.012012012,0.025825826,0.229429429,204,161,43,0.789215686,0.210784314,
29032,32,29,0.741861711,0.001744259,0.024998885,0.21686095,195,173,22,0.887179487,0.112820513,
29033,33,29,0.029850745,0.928086839,0.001356852,0.027137042,203,140,63,0.689655172,0.310344828,
29034,34,29,0.133086661,0.48881129,0.080847043,0.287308129,178,123,55,0.691011236,0.308988764,
29035,35,29,0.014692378,0.928374656,0,0.042240588,182,132,50,0.725274725,0.274725275,
29036,36,29,0.008466235,0.848922362,5.35E-05,0.120334076,224,166,58,0.741071429,0.258928571,
29037,37,29,0.020498373,0.909983699,0.001782584,0.062387785,240,172,68,0.716666667,0.283333333,
29038,38,29,0.400232001,0.055104402,0.015661257,0.520301641,210,159,51,0.757142857,0.242857143,
29039,39,29,0.450177075,0.015421155,0.032028443,0.490510963,236,181,55,0.766949153,0.233050847,
29040,40,29,0.018229164,0.911458357,0.000868056,0.052083294,296,196,100,0.662162162,0.337837838,
29041,41,29,0.007368421,0.910526316,0.001052632,0.069473684,191,143,48,0.748691099,0.251308901,
29042,42,29,0.007537688,0.966080402,0,0.008165829,256,186,70,0.7265625,0.2734375,
29043,43,29,0.231057063,0.43498597,0.036482694,0.276894292,332,254,78,0.765060241,0.234939759,
29044,44,29,0.020726138,0.932100139,0.002144692,0.03216639,310,212,98,0.683870968,0.316129032,
30001,1,30,0.329178468,0.028328612,0.031728045,0.596033997,263,200,63,0.760456274,0.239543726,
30002,2,30,0.367081113,0.020722321,0.024866785,0.57785672,296,228,68,0.77027027,0.22972973,
30003,3,30,0.33076923,0.034188035,0.037606838,0.58034188,235,166,69,0.706382979,0.293617021,
30004,4,30,0.432158119,0.013354701,0.023504274,0.523504273,257,193,64,0.750972763,0.249027237,
30005,5,30,0.127264057,0.021449,0.014775978,0.826978076,171,143,28,0.83625731,0.16374269,
30006,6,30,0.17797619,0.066071427,0.010714286,0.741666668,244,181,63,0.741803279,0.258196721,
30007,7,30,0.306001189,0.009506833,0.027332145,0.637551991,299,223,76,0.745819398,0.254180602,
30008,8,30,0.357798166,0.021215596,0.033256881,0.573394494,335,227,108,0.67761194,0.32238806,
30009,9,30,0.455035969,0.010791367,0.044964026,0.475419669,232,173,59,0.745689655,0.254310345,
30010,10,30,0.171162334,0.023050514,0.022069642,0.775870527,303,244,59,0.805280528,0.194719472,
30011,11,30,0.081165047,0.025242719,0.009320389,0.876893205,215,165,50,0.76744186,0.23255814,
30012,12,30,0.214654286,0.016511868,0.039731682,0.716718263,231,175,56,0.757575758,0.242424242,
30013,13,30,0.252881361,0.017627118,0.079999999,0.635932201,253,182,71,0.719367589,0.280632411,
30014,14,30,0.115405262,0.016639828,0.017176597,0.84380032,167,119,48,0.71257485,0.28742515,
30015,15,30,0.612590799,0.021791768,0.050847458,0.279661017,321,239,82,0.744548287,0.255451713,
30016,16,30,0.197333333,0.013333334,0.053333333,0.710222222,151,117,34,0.774834437,0.225165563,
30017,17,30,0.502977801,0.010286952,0.051976179,0.421765024,272,198,74,0.727941176,0.272058824,
30018,18,30,0.211850663,0.01866883,0.0137987,0.743100638,285,187,98,0.656140351,0.343859649,
30019,19,30,0.110631229,0.016943522,0.001993356,0.860465116,228,176,52,0.771929825,0.228070175,
30020,20,30,0.319435935,0.013488657,0.03065604,0.614960139,294,231,63,0.785714286,0.214285714,
30021,21,30,0.462802768,0.010380623,0.058823529,0.453287198,232,167,65,0.719827586,0.280172414,
30022,22,30,0.219719352,0.011447563,0.018463811,0.740768092,311,210,101,0.675241158,0.324758842,
30023,23,30,0.316783835,0.032952547,0.035149385,0.603251315,238,172,66,0.722689076,0.277310924,
30024,24,30,0.365269457,0.011177644,0.015568865,0.596007986,333,220,113,0.660660661,0.339339339,
30025,25,30,0.396876245,0.032038445,0.019223066,0.540648788,323,201,122,0.622291022,0.377708978,
30026,26,30,0.210347752,0.005089059,0.055979644,0.710771842,192,154,38,0.802083333,0.197916667,
30027,27,30,0.416590693,0.025524156,0.031905195,0.518687339,198,142,56,0.717171717,0.282828283,
30028,28,30,0.398663696,0.027468449,0.03192279,0.524127693,281,201,80,0.715302491,0.284697509,
30029,29,30,0.161846153,0.036923077,0.016615385,0.768615385,136,115,21,0.845588235,0.154411765,
30030,30,30,0.126325941,0.022179363,0.039537125,0.80135005,109,91,18,0.834862385,0.165137615,
30031,31,30,0.311715487,0.011506276,0.11401674,0.549163171,218,171,47,0.78440367,0.21559633,
30032,32,30,0.412807882,0.028571429,0.105418719,0.438423645,218,167,51,0.766055046,0.233944954,
31001,1,31,0.077978337,0.018772563,0.005776173,0.889530689,135,110,25,0.814814815,0.185185185,
31002,2,31,0.136436597,0.036115569,0.009630816,0.813804177,134,94,40,0.701492537,0.298507463,
31003,3,31,0.283825817,0.00777605,0.034214619,0.669517883,172,137,35,0.796511628,0.203488372,
31004,4,31,0.214169388,0.047231274,0.009771988,0.719055362,254,163,91,0.641732283,0.358267717,
31005,5,31,0.212467076,0.033362599,0.062335381,0.676031608,208,158,50,0.759615385,0.240384615,
31006,6,31,0.200544465,0.019056261,0.021778584,0.744101634,130,87,43,0.669230769,0.330769231,
31007,7,31,0.230932188,0.035310731,0.012005648,0.701271208,243,147,96,0.604938272,0.395061728,
31008,8,31,0.219931273,0.030927835,0.032646048,0.703608245,131,92,39,0.702290076,0.297709924,
31009,9,31,0.160389612,0.007792208,0.026623377,0.797402596,119,86,33,0.722689076,0.277310924,
31010,10,31,0.161098735,0.021529322,0.014847808,0.797327403,140,110,30,0.785714286,0.214285714,
31011,11,31,0.296832581,0.027149322,0.027149321,0.632579183,128,98,30,0.765625,0.234375,
31012,12,31,0.288774638,0.015424164,0.034275922,0.651242499,167,139,28,0.832335329,0.167664671,
31013,13,31,0.10960854,0.032740214,0.012811387,0.837010677,169,125,44,0.73964497,0.26035503,
31014,14,31,0.378084179,0.01161103,0.025399129,0.571843253,154,110,44,0.714285714,0.285714286,
31015,15,31,0.317817013,0.016051365,0.012841091,0.648475122,163,132,31,0.809815951,0.190184049,
31016,16,31,0.206870231,0.016030534,0.006870229,0.75496183,220,136,84,0.618181818,0.381818182,
31017,17,31,0.215669755,0.02864364,0.02190396,0.727042965,173,134,39,0.774566474,0.225433526,
31018,18,31,0.104632587,0.026357828,0.015974441,0.84345048,147,126,21,0.857142857,0.142857143,
31019,19,31,0.252032516,0.010840108,0.052393856,0.682926836,167,123,44,0.736526946,0.263473054,
31020,20,31,0.141503046,0.030467164,0.011509819,0.800270817,129,105,24,0.813953488,0.186046512,
31021,21,31,0.094265514,0.017282011,0.014139827,0.866457188,163,123,40,0.754601227,0.245398773,
31022,22,31,0.061507935,0.038359789,0.005291005,0.886243387,122,79,43,0.647540984,0.352459016,
31023,23,31,0.211934181,0.010973944,0.015089171,0.751028765,167,126,41,0.754491018,0.245508982,
31024,24,31,0.121969697,0.022727273,0.021969697,0.83030303,201,142,59,0.706467662,0.293532338,
31025,25,31,0.307299273,0.006569343,0.008029197,0.674452552,126,101,25,0.801587302,0.198412698,
31026,26,31,0.161152617,0.01280683,0.025613664,0.790821765,195,146,49,0.748717949,0.251282051,
31027,27,31,0.131524008,0.012526096,0.032707029,0.814196242,208,140,68,0.673076923,0.326923077,
31028,28,31,0.141935486,0.028387096,0.002580645,0.814193546,120,95,25,0.791666667,0.208333333,
31029,29,31,0.115384614,0.034455128,0.018429488,0.824519231,188,144,44,0.765957447,0.234042553,
31030,30,31,0.126984124,0.016594517,0.02092352,0.825396829,122,82,40,0.672131148,0.327868852,
31031,31,31,0.435440783,0.008904719,0.005342832,0.54318789,144,99,45,0.6875,0.3125,
31032,32,31,0.161465396,0.037313433,0.010854816,0.784938947,111,94,17,0.846846847,0.153153153,
31033,33,31,0.400823042,0.013168725,0.021399177,0.557201648,138,109,29,0.789855072,0.210144928,
31034,34,31,0.342557963,0.020942408,0.024682124,0.593118927,151,113,38,0.748344371,0.251655629,
31035,35,31,0.167114097,0.010738255,0.006711411,0.81006711,184,141,43,0.766304348,0.233695652,
31036,36,31,0.244107741,0.012626263,0.03367003,0.701178458,214,166,48,0.775700935,0.224299065,
31037,37,31,0.135846373,0.022759602,0.012802276,0.815789474,150,96,54,0.64,0.36,
31038,38,31,0.066569131,0.021214338,0.000731529,0.901975125,125,94,31,0.752,0.248,
31039,39,31,0.111945904,0.045078888,0.012772351,0.820435765,168,104,64,0.619047619,0.380952381,
31040,40,31,0.134756507,0.067378253,0.019346231,0.767178114,181,122,59,0.674033149,0.325966851,
31041,41,31,0.047983311,0.025730181,0.015299027,0.899165505,140,104,36,0.742857143,0.257142857,
32001,1,32,0.482269491,0.038684722,0.052224366,0.401031609,312,237,75,0.759615385,0.240384615,
32002,2,32,0.777504102,0.030377668,0.073891628,0.096059116,261,220,41,0.842911877,0.157088123,
32003,3,32,0.543545874,0.041990668,0.025660963,0.365474346,339,236,103,0.696165192,0.303834808,
32004,4,32,0.812556054,0.012556054,0.052017937,0.112107623,287,235,52,0.818815331,0.181184669,
32005,5,32,0.772277223,0.013709063,0.039603959,0.153084545,292,237,55,0.811643836,0.188356164,
32006,6,32,0.814662271,0.015650741,0.068369028,0.076606264,295,252,43,0.854237288,0.145762712,
32007,7,32,0.856227757,0.020640569,0.041281139,0.066903914,270,227,43,0.840740741,0.159259259,
32008,8,32,0.887500003,0.015789473,0.029605263,0.052631577,300,262,38,0.873333333,0.126666667,
32009,9,32,0.632668705,0.053680993,0.036809814,0.259969321,263,221,42,0.840304183,0.159695817,
32010,10,32,0.810866577,0.022696009,0.037138928,0.09834938,289,234,55,0.809688581,0.190311419,
32011,11,32,0.594040962,0.081005588,0.02886406,0.270949725,302,190,112,0.629139073,0.370860927,
32012,12,32,0.441837734,0.072336265,0.021505376,0.451612901,253,141,112,0.557312253,0.442687747,
32013,13,32,0.769230769,0.021404684,0.062876254,0.11973244,279,230,49,0.82437276,0.17562724,
32014,14,32,0.627016121,0.043346775,0.058467742,0.243951621,312,201,111,0.644230769,0.355769231,
32015,15,32,0.836239575,0.018195603,0.028051554,0.096285065,273,213,60,0.78021978,0.21978022,
32016,16,32,0.743220343,0.038983047,0.035593221,0.166949151,320,243,77,0.759375,0.240625,
32017,17,32,0.559040556,0.029520292,0.030442805,0.349631029,318,215,103,0.676100629,0.323899371,
32018,18,32,0.810534592,0.014937107,0.043238994,0.110062893,269,248,21,0.921933086,0.078066914,
32019,19,32,0.737254888,0.025098042,0.034509805,0.188235304,264,217,47,0.821969697,0.178030303,
32020,20,32,0.367058833,0.054117649,0.036862747,0.523921555,286,189,97,0.660839161,0.339160839,
32021,21,32,0.821766561,0.012618296,0.0488959,0.099369085,373,304,69,0.815013405,0.184986595,
32022,22,32,0.482909707,0.083260293,0.020157756,0.398773034,388,264,124,0.680412371,0.319587629,
32023,23,32,0.873004354,0.008708273,0.038461539,0.068214803,307,251,56,0.817589577,0.182410423,
32024,24,32,0.82049306,0.015408326,0.086286594,0.04699538,207,176,31,0.850241546,0.149758454,
32025,25,32,0.793235973,0.008455034,0.031514221,0.146041506,290,242,48,0.834482759,0.165517241,
32026,26,32,0.648114849,0.017953325,0.035906639,0.274685867,343,232,111,0.67638484,0.32361516,
32027,27,32,0.787525702,0.016449623,0.076079507,0.098697739,277,226,51,0.815884477,0.184115523,
32028,28,32,0.52468619,0.050209212,0.036820082,0.368200834,285,180,105,0.631578947,0.368421053,
32029,29,32,0.716894981,0.009893457,0.037290716,0.213089796,324,264,60,0.814814815,0.185185185,
32030,30,32,0.835249042,0.013793103,0.064367816,0.059003832,292,256,36,0.876712329,0.123287671,
32031,31,32,0.755786114,0.025538707,0.04868316,0.145251396,294,255,39,0.867346939,0.132653061,
32032,32,32,0.725859244,0.023731587,0.060556461,0.173486095,322,276,46,0.857142857,0.142857143,
32033,33,32,0.784530387,0.022099448,0.059984214,0.11996843,295,253,42,0.857627119,0.142372881,
32034,34,32,0.789889417,0.018957346,0.030015798,0.142180094,294,236,58,0.802721088,0.197278912,
32035,35,32,0.758700699,0.013147719,0.050270686,0.146171695,253,205,48,0.81027668,0.18972332,
32036,36,32,0.806130909,0.011599006,0.071251036,0.084507038,306,266,40,0.869281046,0.130718954,
32037,37,32,0.726307809,0.027293404,0.062926459,0.166034875,238,195,43,0.819327731,0.180672269,
32038,38,32,0.69394178,0.044846573,0.052714396,0.186467353,251,198,53,0.788844622,0.211155378,
32039,39,32,0.881088826,0.00859599,0.049426933,0.042263608,338,298,40,0.881656805,0.118343195,
32040,40,32,0.812912697,0.016140866,0.049889947,0.095377841,335,268,67,0.8,0.2,
32041,41,32,0.787900357,0.009964413,0.034875445,0.150177935,330,273,57,0.827272727,0.172727273,
32042,42,32,0.7852194,0.023094688,0.043110085,0.12317167,238,201,37,0.844537815,0.155462185,
32043,43,32,0.581118236,0.03024748,0.021998167,0.353803853,270,197,73,0.72962963,0.27037037,
33001,1,33,0.168337364,0.026615971,0.085724163,0.705841686,350,226,124,0.645714286,0.354285714,
33002,2,33,0.267761034,0.042249731,0.172497309,0.488966631,497,305,192,0.613682093,0.386317907,
33003,3,33,0.253757428,0.041593848,0.098916463,0.585110101,489,359,130,0.734151329,0.265848671,
